id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,token drift,70,30,29,24,49,hold,baseline,monotonic-signal,raise-signal
m002,g002,grammar width,52,48,40,31,-17,hold,edge,drag-penalty,drop-slack
m003,g003,label quality,95,41,12,59,230,ship,recovery,confidence-floor,raise-drag
m004,g004,error locality,76,69,10,87,258,ship,negative,lane-boundary,lower-confidence
m005,g005,token drift,123,16,14,39,231,ship,baseline,monotonic-signal,raise-signal
m006,g006,grammar width,93,16,39,56,63,hold,edge,drag-penalty,drop-slack
m007,g007,label quality,42,35,39,26,-50,hold,recovery,confidence-floor,raise-drag
m008,g008,error locality,64,76,9,46,205,ship,negative,lane-boundary,lower-confidence
m009,g009,token drift,87,29,41,80,78,hold,baseline,monotonic-signal,raise-signal
m010,g010,grammar width,89,0,16,52,150,watch,edge,drag-penalty,drop-slack
m011,g011,label quality,98,70,33,42,143,watch,recovery,confidence-floor,raise-drag
m012,g012,error locality,106,69,33,72,188,ship,negative,lane-boundary,lower-confidence
m013,g013,token drift,122,36,17,68,263,ship,baseline,monotonic-signal,raise-signal
m014,g014,grammar width,76,46,10,64,212,ship,edge,drag-penalty,drop-slack
m015,g015,label quality,105,35,36,23,88,hold,recovery,confidence-floor,raise-drag
m016,g016,error locality,79,26,40,37,21,hold,negative,lane-boundary,lower-confidence
m017,g017,token drift,79,24,26,25,77,hold,baseline,monotonic-signal,raise-signal
m018,g018,grammar width,113,50,21,103,274,ship,edge,drag-penalty,drop-slack
m019,g019,label quality,50,12,27,104,81,hold,recovery,confidence-floor,raise-drag
m020,g020,error locality,110,60,42,10,80,hold,negative,lane-boundary,lower-confidence
m021,g021,token drift,108,51,12,30,237,ship,baseline,monotonic-signal,raise-signal
m022,g022,grammar width,97,38,41,58,85,hold,edge,drag-penalty,drop-slack
m023,g023,label quality,100,51,43,99,135,watch,recovery,confidence-floor,raise-drag
m024,g024,error locality,61,19,14,25,96,hold,negative,lane-boundary,lower-confidence
m025,g025,token drift,98,77,25,55,203,ship,baseline,monotonic-signal,raise-signal
m026,g026,grammar width,106,61,32,25,138,watch,edge,drag-penalty,drop-slack
m027,g027,label quality,30,37,44,58,-65,hold,recovery,confidence-floor,raise-drag
m028,g028,error locality,40,22,41,66,-37,hold,negative,lane-boundary,lower-confidence
m029,g029,token drift,101,52,24,51,185,ship,baseline,monotonic-signal,raise-signal
m030,g030,grammar width,78,24,17,41,136,watch,edge,drag-penalty,drop-slack
m031,g031,label quality,30,64,43,84,-7,hold,recovery,confidence-floor,raise-drag
m032,g032,error locality,102,46,26,54,174,ship,negative,lane-boundary,lower-confidence
m033,g033,token drift,102,74,43,63,126,watch,baseline,monotonic-signal,raise-signal
m034,g034,grammar width,48,10,11,22,73,hold,edge,drag-penalty,drop-slack
m035,g035,label quality,117,32,25,49,190,ship,recovery,confidence-floor,raise-drag
m036,g036,error locality,67,40,44,11,-35,hold,negative,lane-boundary,lower-confidence
m037,g037,token drift,55,11,37,102,38,hold,baseline,monotonic-signal,raise-signal
m038,g038,grammar width,83,23,14,103,222,ship,edge,drag-penalty,drop-slack
m039,g039,label quality,105,13,32,22,85,hold,recovery,confidence-floor,raise-drag
m040,g040,error locality,31,75,11,16,98,hold,negative,lane-boundary,lower-confidence
m041,g041,token drift,51,74,6,57,203,ship,baseline,monotonic-signal,raise-signal
m042,g042,grammar width,51,30,5,98,205,ship,edge,drag-penalty,drop-slack
m043,g043,label quality,59,62,34,37,47,hold,recovery,confidence-floor,raise-drag
m044,g044,error locality,66,40,39,41,18,hold,negative,lane-boundary,lower-confidence
m045,g045,token drift,126,31,26,24,177,ship,baseline,monotonic-signal,raise-signal
m046,g046,grammar width,58,18,21,57,86,hold,edge,drag-penalty,drop-slack
m047,g047,label quality,32,66,48,78,-32,hold,recovery,confidence-floor,raise-drag
m048,g048,error locality,111,17,10,37,226,ship,negative,lane-boundary,lower-confidence
m049,g049,token drift,75,65,17,40,170,ship,baseline,monotonic-signal,raise-signal
m050,g050,grammar width,91,45,22,83,200,ship,edge,drag-penalty,drop-slack
m051,g051,label quality,63,54,33,66,81,hold,recovery,confidence-floor,raise-drag
m052,g052,error locality,52,56,9,49,164,ship,negative,lane-boundary,lower-confidence
m053,g053,token drift,59,24,44,21,-57,hold,baseline,monotonic-signal,raise-signal
m054,g054,grammar width,53,1,21,48,50,hold,edge,drag-penalty,drop-slack
m055,g055,label quality,102,77,18,23,214,ship,recovery,confidence-floor,raise-drag
m056,g056,error locality,42,42,28,88,74,hold,negative,lane-boundary,lower-confidence
m057,g057,token drift,68,27,38,102,75,hold,baseline,monotonic-signal,raise-signal
m058,g058,grammar width,71,46,45,21,-16,hold,edge,drag-penalty,drop-slack
m059,g059,label quality,81,40,36,28,50,hold,recovery,confidence-floor,raise-drag
m060,g060,error locality,45,69,22,43,92,hold,negative,lane-boundary,lower-confidence
m061,g061,token drift,40,51,41,97,23,hold,baseline,monotonic-signal,raise-signal
m062,g062,grammar width,71,0,10,36,128,watch,edge,drag-penalty,drop-slack
m063,g063,label quality,55,26,45,53,-36,hold,recovery,confidence-floor,raise-drag
m064,g064,error locality,46,37,33,10,-26,hold,negative,lane-boundary,lower-confidence
